id,square_term,sentiment,text
gp:AOqpTOGjHu65bVAp_bO9ukF19kNgozr2fO0U75462dlS1h95n1FJz7kSrnqgFJ3ih739Oz3wS9k-oFqGG1KVdw,1,negative,É horrível esse app não to conseguindo entrar. Pois me pede pra tirar uma confirmação facial e eu fiquei quase meia hora e a foto nunca que sai.
gp:AOqpTOFUJ0lDwFsyvxsNATEj_HSVyscfxnVI5NFgL6RFpeE8FlOhvA4k87aBWvdMw9YswLiZyHjiGXdt69GbIw,0,negative,Pede para ler o QrCode para poder acessar o aplicativo e quando abro no computador da erro dizendo que o aplicativo só lê qr code compatível sendo que o Qrcode é o próprio do governo ... Vai entender...
gp:AOqpTOFO2dO1TjVqr7Zfzbw_DlXQ_5-GkDpKGBRkFExNT7ugnaAvdFU7qct6DwglfSJmgPSu_TlS8uG6I6M-9A,0,positive,Pensei que ia recuperar meu acesso que nem tenho ne pois nunca morei em sp e aparece que ja tenho cadastro de um número de sp quando tento recuperar ai veio esse apk pra ajuda ai na hora que vou ler meu qrcod não da certo pois diz que é invalido sendo que quando eu busco pra ler o meu qrcod em outros apk ai lê normalmente
gp:AOqpTOHJQjGpGOcOp29gbxnD-vTAqGkfjs5xpTWIoax6BQks7aES0LtpcWI87U8ti8L2Nw1zPAxxnh69jeVxsg,0,neutral,"tô tentando abrir o aplicativo e ele fecha ,já desinstalei e instalei de novo e nada ."
gp:AOqpTOEYJNeeytTUhImtC1hWWKNbThhrSeoolv8hLyuQLcZYTVJu33kYNiweEjtelCWQZ0Ij2thEQtncjWcpPA,0,negative,"O reconhecimento facial não funciona, não tem como está etapa ser ignorada pra continuar o cadastro."
gp:AOqpTOGTtEkRYqUm-rP0UH7-vWxAOkGzGLQSBQyh6WT5Bz-mWELIanSLwbnxiYnrezhlBGSFDTyQXzpq-fRcgw,0,negative,Muito ruim
gp:AOqpTOHKFlIQKp05iXlPBCChyy85KJ9239rQOlIyn32q2RSKyg32UINx2RGZk-WqhDC9WUDN84t8yCkxZtEDkA,0,negative,muito ruim
gp:AOqpTOFMBw3Tup2xcBxRPz-1mCHr3zgI8om1lCy_GjjtqxB4NM0JgeY4Mbf3MFJjxKIWtuYuFoJTCU5OKGIPBQ,0,positive,"Não achei o QR Code no site gov.br e aqui nem na oitava tentativa consegui logar com reconhecimento facial. Muito legal a iniciativa de criar site, app, login único, mas precisa exigir integração de login qndo o sistema for capaz de fazer."
gp:AOqpTOFZR2OBecjCzhksQ2SDKplEr-yiMHDV7eC-1ZyvGYsT_BRJZ5EBctmCj8Q9bF9eXyNqIsTSkJcdFZufVg,0,neutral,não consegui instalar
gp:AOqpTOG58gyeUc_14vK234KrZCJ0FtGs1e60dH55UyM9xamAiRBTppNy5kvT_xrUni-iGuY3R_zNbi5ljD8lwA,0,negative,Não consigo cadastrar a senha definitiva só da mensagem de erro código 00390 sendo que todos os dados estão corretos
gp:AOqpTOGkbs8g070Iy8BhbC6iqgSvxjXSITDEFfwmTe9e6sFsoS1kLu5Wohu8fe8WsI-G79KvdFA6shwI9Uy1WA,0,neutral,"Se tratando de um App que é utilizado tbm para idosos poderia ser mais simples, objetivando a facilidade para os deficiente semi visuais que não é totalmente deficiente."
gp:AOqpTOHqGBpHMDbZs5LuFip2O-lCCjtvINgQWoWXB0WmOdEaJlV7l6EvFUAU38KIlXFwUF6XYX4U-U8O_pbWSQ,0,positive,Otimo
gp:AOqpTOHYbXKeqEc0JMus7fgmiCxShR5KhE1DSWTW_SLzTTbcVHTlYtVGEbDNi6h1-V8gYDHDanJTl6EcFY45XA,0,negative,Não consigo validar meu rosto
gp:AOqpTOHO46WxYLAIzIOZLb4JUue9UikeMkVp357ZDMBqYT0fW1XW6hnu9rWOJk3rYVMP3KqjNRE7jQUpNs76tg,0,positive,Foi uma experiência muito boa pos consegui assesar tudo o que eu precisava
gp:AOqpTOGKvi6hwbiePFuu88uC1D6ro4yUWKMbZaQDtwiUvKV5dqiQBWR7xf3dTqyFB6w7SoXlg9yYRT2by3PPBw,0,positive,"Bom dia. Instalei o aplicativo ""Meu Gov"" no celular. Porém não consigo usá-lo, pois está solicitando que que eu faça leitura do QR CODE no computador, mas não consigo localizar essa opção no site. Onde fica essa opção no computador para que eu possa acessar o ""Meu Gov"" via celular?"
gp:AOqpTOF8lCoGzDdD8XtTBUcY1uSvDWpEsHRj1ONLU4gEEEBsdVmMEJt2Nq3XLmUIHDh1iulYa30hHwoY-5WBaw,0,neutral,Agilidade
gp:AOqpTOGKGA1PNQamMwWF5SjYyoO966-nld9E-a4zVxW19xK16rRiSQj1WIDr-Pp0A0RELXgXf_2VJ7zNumYDNw,0,neutral,Pra quem não tem carteira de habilitação ainda faz como?
gp:AOqpTOHy6MHrpUimU0pxS59CyvOXQ0Jwys6q9IuX0Get6f3wFFgJ9jm3DAE3UA07ZdvpRuaCoJwOT9L9zb5ePQ,0,positive,Bem nunca usei o app porém quando fui criar a conta lá já informa que tenho cadastro e quando coloco recuperação de senha aparece iniciais de e-mail e telefone que nunca vi na minha vida
gp:AOqpTOFRYvQx4Eg2vofNUeu7it3NJMojWBaxG_Z-AncG9m1iz8S09VdaBJCBmlp03j7NmB93vOY4x-p-klcZWw,0,negative,Muito ruim! Voce fica igual a um retardado movendo o rosto e o aplicativo encerra sem reconhecer sua face.
gp:AOqpTOEoQfnzKyFF_ufTTt1f6FcLhfO_4psnDt-Hkbr-BH_Rafvy83GV7bAPiGVgJ-LRtqgoNmX99hHJy3EeRA,0,positive,Só não coloquei estrelas negativas porque não tem. É um lixo não dá para validar por código nem pela facial. Já estou tentando fazer por mais de 2 horas seguidas e ainda nada. Nem pelo CPF da certo.
gp:AOqpTOGkrKiVuqzIqTnNeiDLfD1HLuFeppPi0za1GIWvjyGgQ3sA8GQ3jxiuUxsO50TYfGlOijJQd3WrqHJYxA,0,negative,Tem dias que tento recuperar minha senha e não consigo. O canal de ajuda não tira as dúvidas. Tentei recuperar pelo INSS e sem sucesso também. Queria uma solução para meu problema.
gp:AOqpTOHs5A1tC711ajKidVUaC9B5b_PfD4O2u-Kh05VXjLo3SwL-uf0c7fULZf-FwCmAruOXssYjnYEaXiNMPQ,0,positive,Otimo
gp:AOqpTOHH7l1--SmljBK5jJqwffCywl5Tb59hPXwa8sO34qC-yYsr7D4kZo37AnO5faGLmlpa1zXNQzPlj9xfSw,0,neutral,Vó testar agora
gp:AOqpTOEhf_ZcT42x_u-UInW6Ipl8LPNtVXLGqWNO6mGn7kbh2OgUtp2PqWkxFkOD_EAdCKLufD0-aygIc5CkKA,0,negative,"Tento recuperar a senha e diz que não existe o email, tento fazer outra conta diz que o CPF é cadastrado🙄🙄😒"
gp:AOqpTOE_m9n7S4sjOGrRmNjo-tOHIL1VcqVDGcEZh7WwbMByVCt0hSVtT-kGF78vRdBtRzoP6GIakpM2ni2RKA,0,neutral,Não abre
gp:AOqpTOFvzUzb4jHXlIciXVN7jhQFkHeylKu1fWPy0FJuEEYlyLZIrbsoQACs7yV6H0owvKDg2_IX2hiq-Oasyw,0,neutral,Todo jeito que faço não dá certo!
gp:AOqpTOHUaX-nAYoI3olH0VyBSL4DbeGtPVDeAdE-sKyTU_nY6trRpslidAzGj-kNFmVT6b4ojkWvL4d-rB1D9Q,0,negative,"Fiz uma conta, chegou a senha temporária, no entanto ela consta como incorreta ao validar minha conta no app. E não é erro de digitação pois são apenas 6 dígitos e um milhão de tentativas que já fiz. E esse problema não consta no FAQ como sempre o desenvolvedor sugere."
gp:AOqpTOEoYhaO6FPWwLgeuCJPyiqorGSSu1LImjUqhRn7glRcp6JFLsLIZCXU1KxMc9sGJEqbyueZQdTgHqku6Q,0,positive,Bom
gp:AOqpTOHjDQA11AE-p6aux1cXxQtKZ7I1zUeeafuQqCrfhzgUxpQJ9uZmK0IwNDd5KiXN7a-28qgdjFA0Ikf0aw,0,neutral,Não se conseguie fazer proça de vida por que sempre acaba o tempo
gp:AOqpTOE_bb-AGMYV1g60jseg_VyDynsk4SG1d_bb3mOeuN2JOaKloG0GU-mF4rjuvtr5FnhvOk4NN_m3NMec0w,0,positive,Muito bom
gp:AOqpTOHKSxOCFLSpMN341Oh16lEQ1f5bvTLAZDSvqO0VVxGmgCwA18tBl__n37o5WWrAjr3VQnG4zQpz4YtH8Q,0,positive,Poderia ser melhor
gp:AOqpTOH2NSFZCaSENGrPqJeSoayP4LU6VTZ21t0K368aZe9ejswp_ZLKs3u7fNEHKANR1wGRr8soupgg9JDhwQ,0,neutral,Recuperei a senha tirei as fotos e agr não entra mandado eu verificar as credenciais !
gp:AOqpTOGMFV1Z66Ml3txQPFCWuWdiqp7N1YvMUmm4RJ0E_DAxNJ4ymij-B6AEl5rS68sU71Q_I98d9SlU5F7Vrw,0,negative,Muito ruim comigo nem funciona não consigo cadastrar..
gp:AOqpTOF8XUr3Zp9Wg39w9llQxwTpe3j_YdvULttgbWnxumjocibW_oC1ms93CmmjEcQ3ptljzJUAzNcQXMVlDw,0,negative,"Aplicativo péssimo! Fiz o cadastro para minha mãe e quando vou acessar, aparece "" usuário e/ou senha inválidos"" como inválidos? Já mudei a senha e nada. Resolvam isso por favor!"
gp:AOqpTOE88RhQVlJQ57JkvlAasE6o1JykQ6-sQDWgpiY-gpPF0AaJ-YOvadBfigXmBe21klNx4jcESzYW1wKPlg,0,negative,"Péssimo app, não possibilita a recuperação da senha, uma serie de erros nas informações."
gp:AOqpTOGvGmccKGi4cJIbESCcT5n_IC6Npjizsl3X8x2y8hrXtUnCZmndD124GdO3sZ4lDtnsvW9oUQEYbNBO-g,0,negative,Muito ruim
gp:AOqpTOGlW6coWw5Lj1-GOT9vu5gH47OODkDfwyLz2KNE4slC48Re3eLtptu42XA7NBFPtYv2yRhKnAJ5NpxfUw,0,negative,"Péssima experiência com essa nova plataforma. Não consigo recuperar meu acesso em nenhuma das opções fornecidas! Quero voltar a acessar sem transtornos! O acesso deveria ser mais fácil de executar, tendo em vista que muitas pessoas neste momento tem dificuldades e precisam estar mais presentes virtualmente. Está cada dia mais difícil! Lamentável! E o que é essa prova de vida? A câmera centraliza e pede até pra fechar os olhos? Nem hacker desenvolve algo tão amador!"
gp:AOqpTOFtcP6nAZP1Vl-u1OIg2ip6EX1vR9_1BoPmD_nzI4rHcRBnmZrinaWbUNklxmy3pMjPmnVxNV9cjPgKOw,0,negative,Horrível. Não carrega
gp:AOqpTOH-miPdgh5DVEDWvQqMR1f83zRSilocLsxvdPrZUae5nl2LnKrZxmj2ibYeonnuP5IwwjaRxPxyuMQf6Q,0,neutral,acessivel.
gp:AOqpTOEUvvt-o-T6Bf9s0FHdDtIzYMXKsyxaqRjI7zEpX77QW612swq2KCEjCUwEL7IH4EiZfHHlVCuVdtf6Jg,0,neutral,Não consigo recuperar a senha
gp:AOqpTOHD5xqsAt7jvYsXud9eAC6HFIDbtoaoAlpimzn7Q-qXlQRc7YHyYIYDKmAp1jEK5mD_nTCRICN7Ib1csg,0,neutral,Não consigo fazer a prova de vida diz que não possui biometria nas bases de dados por meio do meu cpf
gp:AOqpTOFoI70OB6tnOMb6XzFgbUp1MkyfgHSdVg-2Rz4P3o-2BXOF10wwjTc81EVfJl66c11lDWzHzzNQb9S76w,0,positive,Fui fazer o cadastro . E meu CPF ja aparece cadastrado so que não fui eu . O teléfono e o email para recuperar senha. não são os meus porfavor uma solução alguém está utilizando meu CPF no aplicativo
gp:AOqpTOGtxrVZRLKX4oUob9EIzhbTLjhmXwT3ixNVHUUzdlPyFfhfhWxi-nZdmSdamTjV33oG5EgnN_25MmhiYQ,0,neutral,Impossivel recuperar senha nisso
gp:AOqpTOG_R9YkMtRisHMRzricJlfxQYmwumxlmN7I3p0qi1hTSYjCZZgf3BMRNJqMNkguFjeyqcNvBdQxVXADiw,0,positive,"Não presta orrivel, não consegui Acessar leitura facial pessima"
gp:AOqpTOG6QBU5ukpqQvmB-rbmlMdsSMRx5NJXwY1RRSUrwb7Ut7M8CAclKD8TiGATToUfDrOMCZg2hYEThLlz5A,0,negative,Simplesmente horrível! Chamem pessoas decentes pra montar um app
gp:AOqpTOGdXlh3eLPeBVIjtEcx1hFs2tjzfana7-LwqiQLZtN86z_-Rk3Ocb308sRv_rA3PNHNkCXnjQyzsslAMQ,0,negative,Um App que não dá para fazer recuperação de senha fica difícil né 🤦🏻‍♀️
gp:AOqpTOGuoxZ1SnToIlAbnJnX8vgmc_hUGwALHB9Fcigisk9AgiQlLIc9rupT-VFIw5KUUhJt88t9lU9XwD_KwA,0,positive,Muito fácil
gp:AOqpTOFp5uU3Ptl1kJEoo_VREW-Oo7fxBPmCNCfsqNyCBfBdBEKNCJcKwTpjOlQjnnrvWIrIUHAWPyFPtib7Lw,0,negative,"Horrivel ,pessimo complicado pra reculperar senha"
gp:AOqpTOGQd73onxw5-My5MXUK2c-fTQPXQntb_UQ2Lp98_ru-XP-AZBgqnUEngI8_VeuCP7JYREvKpnrYAloXwg,0,negative,"Precisa de muitos reparos, ele está na fase beta??? Pq nem o reconhecimento facial funciona misericórdia faz vergonha esse app."
gp:AOqpTOEUCSHVdGKLJoAOML9wZpHzkD0A8Xavn9KPgidxzcGilmD8CjyuT35NYKiIQa2nk-sKYzCbu0qJsVE6dg,0,negative,Nao boa
gp:AOqpTOHMAoIT4LILVWnt3tYsezA8lfjQ-XPLuHZ9xAsENWlBAVGnawl3ovgFTWuokHS2KnitiiWak22sXSDqrQ,0,positive,Otimo
gp:AOqpTOFGZYrhgPsffqm4te3ozvqv3k3H43KESMzdlj3QxiWhRUlBQ0tuNWzxg9YLkSVm5Dhy8fMqwUlXGBShQQ,0,neutral,Joia
gp:AOqpTOENbtI8ExNbEnW55Ay5UWvihq3XppDtYdNqAlgNf-Tbu53mhT9sMabsxe_-6tkSXN9v2evqHsOKwlCCQw,0,negative,"Terrível, nao consigo de maneira nenhuma entrar esqueci minha senha e nao consigo recuperar. Como vou prestar o enem."
gp:AOqpTOHoyF59DJiAH99vZSpN38iSwPwRPXn9B_mZMApolk7_0AHYjpI_BgmcgeFvclGNfYM_TrooVJJTTfs77Q,0,neutral,"Não funciona, não reconhece os dados e informa que não consta na base da biometria."
gp:AOqpTOG5AbfFZrTy_otENLJweAgydxJgk-MFbomMd6vJI4fIHl4YaYrqLXbAbhBUqERW8-Yw3WpWoYxBjWVRhQ,0,neutral,"Estou tentando entrar no aplicativo mas fica pedindo inicialmente o reconhecimento facial, sendo feito no final diz que os dados não consta na base de dados??? Mas como assim??? já tenho cadastro..."
gp:AOqpTOF_aT2tkuZQCLyA5nTdBvq-U4VMSxJO3GIuIcucS1jxNhOI__QDj3LChNE2WHbK9kxBE9qM_ZAC-y0gPA,0,negative,Inútil não funciona
gp:AOqpTOGbBEF5BGbuGQCY5X658qGLBa9BH7_fUJ07H2nN_IpOUmgmudm9jkSaQyZcz0rFuWmprtAUKlu9aJTOAA,0,positive,Otimo
gp:AOqpTOEnnXhIwukW3788sWZvmsUONjFlOO-ANXfejCiZeSE4sQafxniZ-7Bx7xkTZ61uVWe8ITN7qbafVe1dnw,0,neutral,Instalei agora e ao tentar cadastrar diz que ja tenho conta. Não consigo acessar.
gp:AOqpTOHPNjtI7KZdSZwNYZmN4VVG1KlYpZTpnSz6CsfhkDCWQYvLU5-nbct6Y-NF5hiXB1kxiVW-zijaodXbfQ,0,negative,"Não consigo fazer a foto do app fala que da erro,"
gp:AOqpTOHtXmqwKXu9zbpUJ0bCZV_8M4dJ4b8dkn_-2LXib_2q5rH160FYU9BDabUg-jVmdS6QokMQ35Rb49MinA,0,positive,Boa
gp:AOqpTOHWsPJSPeUeUcXJ9IkuMVGKxuejcpII-sZUjwrwU7m6OqeHYopC-hRryOZ8uJsjPDLQbszqihrxNzj1og,0,positive,Satisfaz!
gp:AOqpTOHSaZibnUGNtBtsxYQEsblK9vfKyxXcPzKfNURDmcD7liR_6-Cj7dDVWL5AImkcjsTVSHh02db9JMIbNw,0,positive,"A senha temporária é obrigatória? Criei uma senha com o CPF, mas na hora de logar solicita a senha temporária"
gp:AOqpTOHSHxDhTTXyXRNuxtL5eRmmhj-lihHAoreGnlWANWDsvzAc0Ao2jhtrJgwmSK7Ti_z8k2iBg0tz_8EzQQ,0,neutral,App nao funciona
gp:AOqpTOGwQ18DKFzSZRJnpxqecQof9b6hvMyanbAU9WjxVYCbHO80CBGwQ9qO5nftQ6gQQlQGu5bU69dDbZ68Uw,0,positive,Aplicativo parece ser muito bom
gp:AOqpTOHA8xXWXJQYovgIDkyf0UVTh9UT7hORvNnAd26SQenreLrhpFSaHMRtMLI2UqO8rfrsa3QhhccYhkPedw,0,negative,"Já fiz várias tentativas, baixo o aplicativo e não consigo acesso do meu celular...mas consegui acessar de outro aparelho sem nem mesmo ter que baixar o aplicativo... qual o problema ?!"
gp:AOqpTOEAILu-kY2DjY1WwmthDB_8t6CpDCaPfrkQYEk4ZTSK1aOrwhcgrVesHG-6cqT8J_IDKGihPCcsCl5EKQ,0,neutral,"App pessímo ,não consigo recuperar minha senha !até agora não sei se fiz minha inscrição ,pois ñ consigo acessar!"
gp:AOqpTOHQ1g-QkuiMRzxtVgCqri8xHFKqFZB1HMSYzA6psAtzQ3_Hk8Wu55g_GbROrQkl30QuyHulNJBpD9J08w,0,negative,Péssimo!! Não reconhece.
gp:AOqpTOEFIxElPM6M-HXLz8PIMX_UC_tvVwAr2vPLqKpuyz7OT3Gre8DHIP6ig7kJRvdhtI0U81zufwlcSCoiXA,0,negative,"Aplicativo com problema,não consigo criar meu cadastro. Tentei através do cpf e não sai da primeira fase. Tem que corrigir com urgência."
gp:AOqpTOGdrDB9FzAzcaYtNEvq9NCkJjoVXTTInEf_tZQjF2Tf1NfeJ8Zp8f2xz8vR2xMckWj67LVFHdpTDiCjXA,0,negative,Gostaria de saber pq não consigo fazer o cadastro sendo que apareceu outro email que não é meu e não tem opção de trocar o email aí fica difícil hein O número de contato que aparece nem meu é Já fala que já tenho uma conta sendo que nunca fiz..agora estou querendo fazer e não tem como
gp:AOqpTOGJtRrFWNzqPmXFyHfOwZ65GCw_HZu4teTDzxdr5EwCplIYQ0wsmagXKfMgSoLzDVweyUIStzNsU9AQeg,0,negative,O app e muito ruim nao ta lendo minha Telemetria Oq ta acontecendo?
gp:AOqpTOFtdYRKUSV8YDGGOCRpi9JwDrCWB0-0Gh46tsuOfr9hF8CeQLJzo7mK3BRj1gYGFp7qR5agWiqpTTigBg,0,positive,"A imagem da foto está preta,fiz como pediram para piscar e sorrir e está dando erro,como posso atualizar os meus dados e colocar a minha face para biometria ?"
gp:AOqpTOF_V_t5w7uc_wtQRoTltW9HG8-xzey54Shy_GEl2Bt9mkm_RwfkQ8B08WrI-wEyMQDalohdDVXh3_RsfQ,0,negative,"Horrível, nem consegui logar , pq o aplicativo não reconhece meu rosto ! Como todos os outros aplicativos do governo esse é só mais um pra atrapalhar nossa vida"
gp:AOqpTOGV65ZSR8NWPYNBY8YiCusPOHH8tCKHuM4IH6mz2E1VQ61Osee5N9z-cuWUktKC-ovqpOTxjIY52G2F_w,0,negative,"Não estou conseguindo recuperar minha senha pelo SMS não enviam , por e-mail não tem opção já até tentei pelo código de QR o App fala que não é compatível com o aplicativo, estou precisando muito da minha CHN digital"
gp:AOqpTOFBJLcA1ThuI2VT3yPX8T3_WCrVTKzQJEb3jY4m7BVbHyDRepgZ4EEGQVleLf4ZWJDPYKK7MfG9wnvjJg,0,negative,Péssimo Aplicativo. Não Consigo Ter Meu Licenciamento Digital de Modo Algum. Fala que a foto não é a mesma ao do Banco de Dados.
gp:AOqpTOHOpWTQG49IMUVvdSpU-QzRHn8oiqCZD9NwqspCN1kK5RooQUPsNC_op4MHLc0aaLPVUpALbW17kX4UMg,0,positive,"Não consigo recuperar minha senha . Pois nao tenho nenum banco credenciado, não tenho CNH, e não tenho conta no banco do brasil . E o número de recuperação de senha eu já não possuo mais . E não aparece para recuperar por email. Por favor me ajudem !!!! Eu preciso muito dessa senha para poder receber o dinheiro do governo pois estou afastada do trabalho e também precisso acessar a página do participante do enem. Me ajudem por favor !!!!!!"
gp:AOqpTOFyjCpY9qkrx1jBBsUqWC-JX8XalKQrxQlrwBawl86k8a0dW86wmuH2JZsmIJjwL7yeVZyui7qDfuy0zg,0,neutral,Não está sendo possível acessar nenhum app da plataforma gov.br com o certificado NEOID.
gp:AOqpTOFKHRoetS8Tg9oo2ZOIiDgUlBS6C1TlHSxNCGlgb8tC4lrmxraZHuyJhFOL8s-2sXOBJl2LfrXKTOMaOA,0,neutral,"Péssimo não funciona ainda fica como bobo sorrindo e piscando os olhos, mas também serviço do governo funcionar só eu mesmo pra acreditar"
gp:AOqpTOF-ks-tY0dZRucsH3u9dfepJtlB3uN-bskdxV2txtHaXJXd6VSRFMl_fAQZ6DjxFkPIf2JbXGiPRVbeBA,0,positive,Excelente
gp:AOqpTOErIyJCiXvRJsjD-3Hb8uChMEhv5fDakKXyhPoOLT0rFhF-ITL9Uram2V7N9AquSZ_4UlNZd_YG4KVHnQ,0,neutral,Serviços gerais
gp:AOqpTOEBGp8UO5P0I5GBfcXwM_DbITFtW6CjgJz88IUsIhucqDmN0k8qGZpPkDOZsCBGSh6ImGATekUU72CVqw,0,positive,"Não dá certo na hora de fotografar, fica mandando virar pra esquerda, direita, sorrir e fechar os olhos. Fiz isso várias vezes, mas em nenhuma deu certo. Acaba o tempo."
gp:AOqpTOGE614ojo9r2krYPo5SrYu_5ko8nL1ok1fDkkxfKoOLUI2ZbofH6Sg-chBc1dNY0fHJjHQLN3KrMv_T6Q,0,neutral,Simplismente não funciona.
gp:AOqpTOEZfwXzSGm-DUZ0QFbMVFo7h10ov8Nf069_JLKn2DtuXORT1mG1LuFGNZvSBmfQZ_LBR6qCu_stluERmA,1,negative,"Estou desesperada para recuperar minha senha, foram anos de luta e dedicação para estudar para o vestibular (Enem), sofri humilhações para chegar até aqui. Estou impossibilitada de me inscrever no Enem e minha única opção é esperar o próximo ano, por favor imploro que me ajudem com essa situação desagradável."
gp:AOqpTOHJORAWEAigE3eBpGODrNAKuS4QNmYPR_6riKwdEAMDilo_1XWHmNMj1ffKVgL8Q0DTxXzZ8keddNTLvA,1,negative,Ainda não consigo realizar a prova de vida através da câmera do meu celular. A qualidade da imagem fica bem ruim e assim não consegue reconhecer o rosto e seguir com os procedimentos.
gp:AOqpTOEAzrZ515OBOf7CwxF4l1rgaKFfJl5Z8h_o53mVrWGT_Kd6hR-XCD_hheKZgygVWqjTOfbnsLvn6GxiMg,0,negative,Decepcionante
gp:AOqpTOGEHRRVZVL_BuwMXbifBgjXLYuvY4l_He7AC_C8fl0HR7pJL-Ig1MYmsRHnB7g33KthysyGneDGe7VhbQ,0,neutral,Não consigo fazer cadastro
gp:AOqpTOEgM5LFKU-Ij76ItsDrgOdkEd15TnmzplbnO5-C0lFT95BxWwh-P_H55nKpGkl_d3PkTYdBXibYJ4jXow,0,neutral,Nao consigo recuperar a senha nao mostra opções por email ou sms
gp:AOqpTOGiVaHNclwrVZBLFJNT9KMICn2PRsIL7mYucpAYTUTsfj2ZIuPeDMCUbmcZ2mM60h_OAhIhdHOmoOmZBg,0,positive,Otimo !!!!!
gp:AOqpTOFgm-vtM2zyolxaG-xEbPVYaFb7OPcrtLDjYFyEDqthrQjuYtqSvr5YvHfZrx6fa0tF-te3LsVlJ8T3Hg,1,negative,"Estou tentando recuperar minha senha pra entrar na página do Enem, toda hora o aplicativo pede reconhecimento facial e logo em seguida toda hora da erro, em vez de ajudar só está atrapalhando mais ainda 🤦"
gp:AOqpTOHQufj0XPT8dIUP_vexti4NrguZon13CNK0WZUYDjbEZ-9HM0ea6irpFp35HoMySY1CF5wtNScZrxvVMQ,0,positive,É muito bom ter esse aplicativo ele nos mantém informado de tudo da nossa aposentadoria
